taxon_id,scientific_name,family,kingdom,temp_min_c,temp_max_c,rainfall_min_mm_year,rainfall_max_mm_year,ph_min,ph_max,uses,growth_form_uri,plant_form_uri,soil_depth,soil_texture_uri,source
6958,Irvingia gabonensis,Irvingiaceae,Archaeplastida,25,32,1500,3000,5,7,lipids/oil & fats | starch,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6965,Ischaemum ciliare,Gramineae,Archaeplastida,30,35,1250,5000,5.5,7,erosion control,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6966,Ischaemum magnum,Gramineae,Archaeplastida,29,35,2500,3500,4.5,5.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6968,Iseilema laxum,Gramineae,Archaeplastida,24,34,500,1400,6,7.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6969,Iseilema membranaceum,Gramineae,Archaeplastida,30,40,400,500,7,8,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,50,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
6975,Ixophorus unisetus,Gramineae,Archaeplastida,20,24,1200,1600,5.5,6.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6982,Jacaranda copaia,Bignoniaceae,Archaeplastida,24,38,1000,1600,6.5,6.7,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6983,Jacaranda mimosifolia,Bignoniaceae,Archaeplastida,20,34,800,1400,6.5,7.5,fuelwood | ornamental/turf | shade & shelter,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7000,Jessenia bataua,,Archaeplastida,21,28,2000,4000,4.8,5.5,lipids/oil & fats,,http://purl.obolibrary.org/obo/FLOPO_0900033,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7010,Juglans hindsii,Juglandaceae,Archaeplastida,14,14,600,900,6.5,7.5,ornamental/turf,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7013,Juglans nigra,Juglandaceae,Archaeplastida,13,28,800,1000,6.5,7.5,ornamental/turf | revegetation,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7014,Juglans sieboldiana,Juglandaceae,Archaeplastida,15,28,800,1000,6.5,7,ornamental/turf,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7022,Juniperus communis,Cupressaceae,Archaeplastida,,,,,,,,,http://purl.obolibrary.org/obo/FLOPO_0900034,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7032,Juniperus procera,Cupressaceae,Archaeplastida,18,30,600,1000,6.5,7.5,erosion control | fuelwood,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7033,Juniperus sabina,Cupressaceae,Archaeplastida,,,,,,,insects | ornamental/turf,,http://purl.obolibrary.org/obo/FLOPO_0900034,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7037,Justicia adhatoda,Acanthaceae,Archaeplastida,20,27,700,1700,6.5,7.5,fish | fuelwood | revegetation,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900034,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7056,Kerstingiella geocarpa,,Archaeplastida,18,34,600,1200,7,7.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
7058,Khaya senegalensis,Meliaceae,Archaeplastida,29,38,800,1300,5,6,fuelwood | shade & shelter,,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7067,Koeleria cristata,Gramineae,Archaeplastida,8,15,400,900,7,8,ornamental/turf,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7081,Lactuca indica,Compositae,Archaeplastida,22,34,1500,2500,5,6,,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7089,Lactuca virosa,Compositae,Archaeplastida,,,,,6.5,8,mammals,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980072,FAO ECOCROP-derived DwC-A measurement data
7092,Lagerstroemia lanceolata,Lythraceae,Archaeplastida,18,35,2000,4000,5.5,6.5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7094,Lagerstroemia parviflora,Lythraceae,Archaeplastida,20,35,1500,3500,5.5,6.5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7095,Lagerstroemia tomentosa,Lythraceae,Archaeplastida,26,36,2000,3000,5,6.5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7098,Laguncularia racemosa,Combretaceae,Archaeplastida,20,30,1500,2500,5.5,7,fuelwood,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7103,Lamium album,Labiatae,Archaeplastida,12,20,500,800,,,,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7130,Lannea coromandelica,Anacardiaceae,Archaeplastida,32,40,1200,2000,5,6.5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7149,Larix decidua,Pinaceae,Archaeplastida,8,22,450,1100,4.5,7.5,living fence | ornamental/turf,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7154,Lasiurus hirsutus,Gramineae,Archaeplastida,23,30,200,350,7.5,8.5,erosion control,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7156,Lathyrus cicera,Leguminosae,Archaeplastida,10,18,400,600,6.5,7.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,50,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
7157,Lathyrus hirsutus,Leguminosae,Archaeplastida,17,25,600,1000,6,7,,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
7162,Lathyrus ochrus,Leguminosae,Archaeplastida,10,18,400,600,5.5,7,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,50,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
7164,Lathyrus sativus,Leguminosae,Archaeplastida,10,28,500,1300,6,7.5,mammals | manure/fertilizer,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
7172,Lavandula angustifolia,Labiatae,Archaeplastida,15,24,500,1000,6.5,7.5,erosion control | insects | lipids/oil & fats | ornamental/turf,,,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7174,Lavandula dentata,Labiatae,Archaeplastida,15,24,700,1000,6.5,7,erosion control | ornamental/turf,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900034,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7175,Lavandula intermedia,Labiatae,Archaeplastida,17,26,600,1000,6.5,7,erosion control | lipids/oil & fats | ornamental/turf,,,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7177,Lavandula latifolia,Labiatae,Archaeplastida,18,26,900,1100,6.5,7,erosion control | ornamental/turf,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900034,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7200,Leersia hexandra,Gramineae,Archaeplastida,27,33,1000,3000,5,6,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7205,Lemna minor,Lemnaceae,Archaeplastida,7,25,700,3000,4.5,7.5,pollution control,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900037,50,,FAO ECOCROP-derived DwC-A measurement data
7208,Lemuropisum edule,Leguminosae,Archaeplastida,22,30,400,500,6.5,8,windbreak,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900034,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7209,Lens culinaris,Leguminosae,Archaeplastida,15,29,600,1000,5.5,7.5,soil improvers,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
7220,Lepidium meyenii,Cruciferae,Archaeplastida,12,18,600,800,6.5,7.5,nutritional applications,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7227,Lepidium sativum,Cruciferae,Archaeplastida,14,21,1000,1800,6,7,,,http://purl.obolibrary.org/obo/FLOPO_0900037,50,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
7239,Leptochloa fusca,Gramineae,Archaeplastida,15,30,250,1000,5,8,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,,FAO ECOCROP-derived DwC-A measurement data
7254,Lespedeza stipulacea,Leguminosae,Archaeplastida,14,24,1000,1300,6,6.5,erosion control | soil improvers,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
7255,Lespedeza striata,Leguminosae,Archaeplastida,16,26,900,1200,5.5,6.5,erosion control | soil improvers,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,50,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
7258,Lesquerella fendleri,Cruciferae,Archaeplastida,11,18,300,1100,6.5,8,lipids/oil & fats | starch,http://eol.org/schema/terms/multipleStems,http://eol.org/schema/terms/subshrub,150,,FAO ECOCROP-derived DwC-A measurement data
7260,Leucaena diversifolia,Leguminosae,Archaeplastida,18,30,700,1500,5.5,6.5,erosion control | fuelwood | mulch | soil improvers,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7277,Levisticum officinale,Umbelliferae,Archaeplastida,12,18,700,1200,6,7,,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7292,Licuala ramsayi,Palmae,Archaeplastida,22,32,2400,3600,5.5,6.5,ornamental/turf,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7302,Ligustrum vulgare,Oleaceae,Archaeplastida,,,,,,,living fence | ornamental/turf,,https://www.wikidata.org/entity/Q757163,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7304,Lilium candidum,Liliaceae,Archaeplastida,,,,,,,ornamental/turf,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7317,Limnanthes alba,Limnanthaceae,Archaeplastida,8,16,800,1000,6,6.5,lipids/oil & fats | petroleum substitutes/alcohol,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
7330,Linaria vulgaris,Scrophulariaceae,Archaeplastida,,,,,,,,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7336,Linum usitatissimum,Linaceae,Archaeplastida,16,24,500,800,6,6.5,lipids/oil & fats | petroleum substitutes/alcohol,,http://purl.obolibrary.org/obo/FLOPO_0900037,50,,FAO ECOCROP-derived DwC-A measurement data
7338,Lippia citriodora,Verbenaceae,Archaeplastida,,,,,,,ornamental/turf,,http://purl.obolibrary.org/obo/FLOPO_0900034,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7343,Liquidambar styraciflua,Hamamelidaceae,Archaeplastida,20,34,1000,1500,5,7,shade & shelter | soil improvers,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7364,Livistona australis,Palmae,Archaeplastida,20,28,900,1100,5.5,7,ornamental/turf,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7383,Lobelia inflata,Campanulaceae,Archaeplastida,,,,,,,ornamental/turf,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
7389,Lolium multiflorum,Gramineae,Archaeplastida,14,30,500,900,5,7.5,erosion control | ornamental/turf | soil improvers,,http://purl.obolibrary.org/obo/FLOPO_0900036,150,,FAO ECOCROP-derived DwC-A measurement data
7394,Lonchocarpus capassa,Leguminosae,Archaeplastida,,,,,,,,,,,,FAO ECOCROP-derived DwC-A measurement data
7396,Lonchocarpus nicou,Leguminosae,Archaeplastida,23,32,2300,2700,5.5,6.5,fish,http://eol.org/schema/terms/multipleStems,,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7407,Lophostemon suaveolens,Myrtaceae,Archaeplastida,22,33,650,1800,5,6,,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7410,Lotus corniculatus,Leguminosae,Archaeplastida,15,25,600,1000,6,7,erosion control | soil improvers,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7411,Lotus creticus,Leguminosae,Archaeplastida,12,30,400,800,6.5,7.5,erosion control | ornamental/turf,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7412,Lotus edulis,Leguminosae,Archaeplastida,15,24,500,700,6.5,7.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,50,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
7413,Lotus halophilus,Leguminosae,Archaeplastida,15,24,250,500,6.5,7.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,50,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
7416,Lotus tenuis,Leguminosae,Archaeplastida,15,23,600,800,5.5,7.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7418,Lotus uliginosus,Leguminosae,Archaeplastida,15,24,700,900,5.5,8,agroforestry | cover crop,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7419,Loudetia simplex,Gramineae,Archaeplastida,22,28,750,1000,5.5,6.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7428,Lumnitzera littorea,Combretaceae,Archaeplastida,22,28,1000,2500,6.8,7.2,fuelwood,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7429,Lumnitzera racemosa,Combretaceae,Archaeplastida,22,28,800,2000,6.5,7,fuelwood,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7431,Lupinus albus,Leguminosae,Archaeplastida,18,24,400,1000,5.5,6.4,lipids/oil & fats | mammals | manure/fertilizer | soil improvers,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
7432,Lupinus cosentinii,Leguminosae,Archaeplastida,20,28,400,850,5.5,6.5,,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
7434,Lupinus luteus,Leguminosae,Archaeplastida,18,24,450,1000,5.5,7,manure/fertilizer | soil improvers,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
7435,Lupinus mutabilis,Leguminosae,Archaeplastida,18,24,500,1000,5,6.5,bacteria | lipids/oil & fats | ornamental/turf | soil improvers,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900037,50,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
7437,Lupinus pilosus,Leguminosae,Archaeplastida,12,18,450,1000,6.5,7.4,ornamental/turf,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
7443,Lycium barbarum,Solanaceae,Archaeplastida,,,,,,,,,,,,FAO ECOCROP-derived DwC-A measurement data
7444,Lycium chinense,Solanaceae,Archaeplastida,13,25,700,1500,5.5,7.5,cover crop | living fence | ornamental/turf,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900034,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7533,Maesopsis eminii,Rhamnaceae,Archaeplastida,22,28,1500,2500,5.5,7,fuelwood | lipids/oil & fats | shade & shelter,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
7542,Majorana hortensis,,Archaeplastida,20,26,800,1000,5.5,7,ornamental/turf,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,50,,FAO ECOCROP-derived DwC-A measurement data
